feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top30_full_plus_fe,Tree,smote,0.2,0.7634146341463415,0.23633527822281736,0.36015716405273246,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.25,0.7150987224157956,0.23805719557884472,0.35653492768112094,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.3,0.6761904761904762,0.25739851600775504,0.3709222060030356,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.35,0.6233449477351917,0.27704731970910523,0.3817097979850212,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.4,0.6040650406504066,0.2960630757131014,0.3950553190371071,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.45,0.5896631823461091,0.30134659401900776,0.3955329106622397,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,smote,0.5,0.5849012775842044,0.30946588213829596,0.40034558020759026,0.7437907279836157,0.2893616159477433
top30_full_plus_fe,Tree,weighted,0.2,0.8642276422764228,0.24697564365738764,0.3834744262631323,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.25,0.8451800232288036,0.2566287356634208,0.3924536231668575,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.3,0.8211382113821137,0.27330942970728234,0.409741727079899,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.35,0.8211382113821137,0.27330942970728234,0.409741727079899,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.4,0.7685249709639954,0.2872005924950002,0.41622349704104433,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.45,0.735075493612079,0.2941189447404101,0.41664927005983915,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,Tree,weighted,0.5,0.6914053426248549,0.30318933178033464,0.41700740735554404,0.7966061121898024,0.41792549591768874
top30_full_plus_fe,XGBoost,smote,0.2,0.6041811846689896,0.4230121447858691,0.4950288775715876,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.25,0.5558652729384437,0.4369229363812718,0.487185808003386,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.3,0.5221835075493612,0.4527083756197808,0.4822976543856585,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.35,0.5030197444831591,0.47119900240798074,0.48349899164505905,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.4,0.47874564459930313,0.5038745811144637,0.48863247881919036,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.45,0.46434378629500583,0.532804581987885,0.49339807427381255,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,smote,0.5,0.43066202090592337,0.546915750915751,0.47845160164091827,0.8542773802874344,0.49438218865103745
top30_full_plus_fe,XGBoost,weighted,0.2,0.7146341463414634,0.3770461738345681,0.49281132566261,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.25,0.6665505226480837,0.4031103109110215,0.5008896510112508,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.3,0.637514518002323,0.42150593813552656,0.5064642159417299,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.35,0.6182346109175377,0.45410479335739823,0.5220338860735806,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.4,0.570150987224158,0.45081777885235336,0.5016999698179474,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.45,0.5219512195121951,0.4664150626991373,0.49084724360532644,0.8522289012421205,0.46978242230981004
top30_full_plus_fe,XGBoost,weighted,0.5,0.5123112659698026,0.48746078635323487,0.49829577140589454,0.8522289012421205,0.46978242230981004
