hogar_id,conglome,vivienda,hogar,ubigeo,departamento_codigo,provincia_codigo,distrito_codigo,dominio_geografico,estrato_geografico,area_urbana_rural,area_rural_bin,factor_expansion_anual,target_pobreza_monetaria_bin,nivel_educativo_jefe_ord,usa_combustible_limpio,num_habitaciones,num_miembros_afiliados_essalud,material_techo,num_ninos_0_5,tam_hogar,edad_jefe,piso_precario,tenencia_vivienda,num_ninos_6_16,acceso_internet_hogar,num_miembros_sin_atencion_salud,tipo_vivienda,material_pared,acceso_desague_red,num_6_16_no_matriculados
040303_015706_060_11,015706,060,11,040303,04,0403,040303,costa sur,de 2 000 a 19 999 habitantes,urbana,0,183.972,0,8.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",1,4,43.0,0,"propia, totalmente pagada",1,1,0,casa independiente,"madera (pona, tornillo, etc)",0,0
040303_015706_071_11,015706,071,11,040303,04,0403,040303,costa sur,de 2 000 a 19 999 habitantes,urbana,0,183.972,0,3.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,2,44.0,0,"propia, totalmente pagada",0,1,1,casa independiente,otro material,1,0
040303_015706_082_11,015706,082,11,040303,04,0403,040303,costa sur,de 2 000 a 19 999 habitantes,urbana,0,183.972,0,5.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",1,4,39.0,0,"propia, totalmente pagada",1,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040409_015708_004_11,015708,004,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,0,7.0,1,3.0,3,"planchas de calamina, fibra de cemento o similares",0,3,54.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,adobe,1,0
040409_015708_017_11,015708,017,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,0,6.0,1,4.0,4,"planchas de calamina, fibra de cemento o similares",1,4,38.0,0,cedida por otro hogar o institucion,1,1,0,casa independiente,adobe,1,0
040409_015708_034_11,015708,034,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,0,8.0,1,2.0,1,"planchas de calamina, fibra de cemento o similares",0,2,57.0,0,"propia, totalmente pagada",0,1,1,casa independiente,adobe,1,0
040409_015708_049_11,015708,049,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,1,5.0,0,4.0,0,"planchas de calamina, fibra de cemento o similares",0,2,66.0,0,"propia, totalmente pagada",0,1,2,casa independiente,adobe,1,0
040409_015708_065_11,015708,065,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,0,4.0,0,3.0,1,"planchas de calamina, fibra de cemento o similares",0,3,50.0,0,"propia, totalmente pagada",1,1,3,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040409_015708_128_11,015708,128,11,040409,04,0404,040409,sierra sur,de 2 000 a 19 999 habitantes,urbana,0,1152.5503,0,3.0,1,3.0,3,concreto armado,0,4,75.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040401_015755_017_11,015755,017,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,9.0,1,4.0,2,concreto armado,0,2,62.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040401_015755_018_11,015755,018,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,10.0,1,4.0,2,concreto armado,0,4,71.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040401_015755_019_11,015755,019,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,6.0,0,1.0,0,concreto armado,0,2,67.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040401_015755_020_11,015755,020,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,10.0,1,3.0,0,caña o estera con torta de barro o cemento,0,1,65.0,1,cedida por otro hogar o institucion,0,1,0,casa independiente,adobe,0,0
040401_015755_097_11,015755,097,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,6.0,1,1.0,0,caña o estera con torta de barro o cemento,0,3,41.0,1,"propia, totalmente pagada",2,1,1,casa independiente,adobe,1,0
040401_015755_098_11,015755,098,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,8.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",2,5,30.0,0,"propia, totalmente pagada",1,1,3,casa independiente,ladrillo o bloque de cemento,0,0
040401_015755_099_11,015755,099,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,3.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,63.0,1,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,0,0
040401_015755_101_11,015755,101,11,040401,04,0404,040401,costa sur,area de empadronamiento rural (aer) compuesto,rural,1,66.93387,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,3,46.0,0,"propia, totalmente pagada",0,1,1,casa independiente,otro material,0,0
040608_015769_016_11,015769,016,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,0,3.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,2,52.0,1,"propia, totalmente pagada",0,1,0,casa independiente,adobe,1,0
040608_015769_024_11,015769,024,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,1,4.0,0,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,69.0,1,"propia, totalmente pagada",0,0,0,casa independiente,adobe,1,0
040608_015769_033_11,015769,033,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,2,56.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040608_015769_042_11,015769,042,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,0,3.0,1,6.0,0,"planchas de calamina, fibra de cemento o similares",2,6,66.0,0,"propia, totalmente pagada",0,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040608_015769_059_11,015769,059,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,0,6.0,1,5.0,1,"planchas de calamina, fibra de cemento o similares",0,3,60.0,1,"propia, totalmente pagada",0,1,0,casa independiente,piedra o sillar con cal o cemento,1,0
040608_015769_078_11,015769,078,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,0,6.0,1,2.0,1,"planchas de calamina, fibra de cemento o similares",0,2,46.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040608_015769_086_11,015769,086,11,040608,04,0406,040608,sierra sur, de 500 a 1 999 habitantes,urbana,0,150.3477,1,3.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,8,67.0,0,"propia, totalmente pagada",3,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_007_11,020506,007,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,4.0,1,2.0,0,concreto armado,0,3,44.0,0,"propia, totalmente pagada",1,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_039_11,020506,039,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,7.0,1,4.0,2,concreto armado,0,3,52.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_055_11,020506,055,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,6.0,1,4.0,0,concreto armado,0,4,55.0,0,"propia, totalmente pagada",1,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_071_11,020506,071,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,6.0,1,4.0,4,concreto armado,1,5,34.0,0,"propia, totalmente pagada",2,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_087_11,020506,087,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,4.0,1,4.0,0,concreto armado,0,4,43.0,0,"propia, totalmente pagada",2,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_020506_103_11,020506,103,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,6.0,1,2.0,0,concreto armado,0,3,40.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040128_020524_001_11,020524,001,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,7.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,69.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040128_020524_007_11,020524,007,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,2,24.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040128_020524_019_11,020524,019,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,2,25.0,0,"propia, por invasion",0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040128_020524_032_11,020524,032,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,5.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,3,31.0,0,"propia, por invasion",0,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040128_020524_047_11,020524,047,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,5.0,1,3.0,0,concreto armado,0,4,48.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040128_020524_065_11,020524,065,11,040128,04,0401,040128,sierra sur, de 20 000 a 49 999 habitantes,urbana,0,293.7436,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",1,4,24.0,0,cedida por otro hogar o institucion,1,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040311_020636_014_11,020636,014,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,7.0,1,4.0,0,madera,2,7,31.0,0,cedida por otro hogar o institucion,3,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040311_020636_021_11,020636,021,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",1,4,35.0,0,cedida por otro hogar o institucion,1,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040311_020636_029_11,020636,029,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,6.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",1,3,32.0,0,cedida por otro hogar o institucion,1,1,0,casa independiente,"madera (pona, tornillo, etc)",0,0
040311_020636_044_11,020636,044,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,8.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,3,36.0,0,"propia, totalmente pagada",1,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040311_020636_052_11,020636,052,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,4.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,47.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,"madera (pona, tornillo, etc)",0,1
040311_020636_060_11,020636,060,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,7.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",0,4,32.0,0,"propia, totalmente pagada",2,1,2,casa independiente,"madera (pona, tornillo, etc)",1,0
040311_020636_067_11,020636,067,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,10.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",1,6,29.0,0,alquilada,3,1,4,casa independiente,"madera (pona, tornillo, etc)",0,0
040311_020636_083_11,020636,083,11,040311,04,0403,040311,costa sur, de 500 a 1 999 habitantes,urbana,0,66.93387,0,6.0,1,3.0,4,"planchas de calamina, fibra de cemento o similares",1,4,41.0,0,"propia, totalmente pagada",1,1,1,casa independiente,"madera (pona, tornillo, etc)",0,0
040107_005575_003_11,005575,003,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,854.25964,0,6.0,1,3.0,0,concreto armado,0,3,51.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040107_005575_034_11,005575,034,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,854.25964,0,6.0,1,4.0,2,concreto armado,1,5,53.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040107_005575_050_11,005575,050,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,854.25964,0,6.0,1,1.0,0,concreto armado,1,5,45.0,0,alquilada,1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040107_005575_079_11,005575,079,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,854.25964,0,6.0,1,3.0,2,concreto armado,0,2,71.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040107_005575_123_11,005575,123,11,040107,04,0401,040107,sierra sur, de 500 000 a más habitantes,urbana,0,854.25964,0,7.0,1,2.0,4,concreto armado,0,4,36.0,0,"propia, totalmente pagada",3,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040108_005629_015_11,005629,015,11,040108,04,0401,040108,costa sur,de 2 000 a 19 999 habitantes,urbana,0,82.67707,0,5.0,1,4.0,0,concreto armado,0,6,48.0,0,alquilada,2,1,3,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040108_005629_046_11,005629,046,11,040108,04,0401,040108,costa sur,de 2 000 a 19 999 habitantes,urbana,0,82.67707,1,3.0,0,1.0,0,concreto armado,0,2,68.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040108_005629_092_11,005629,092,11,040108,04,0401,040108,costa sur,de 2 000 a 19 999 habitantes,urbana,0,82.67707,0,1.0,1,2.0,0,concreto armado,0,2,55.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040108_005629_108_11,005629,108,11,040108,04,0401,040108,costa sur,de 2 000 a 19 999 habitantes,urbana,0,82.67707,1,5.0,1,3.0,0,madera,0,5,34.0,1,"propia, totalmente pagada",2,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040108_005629_120_11,005629,120,11,040108,04,0401,040108,costa sur,de 2 000 a 19 999 habitantes,urbana,0,82.67707,0,1.0,1,2.0,0,concreto armado,0,2,60.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015525_014_11,015525,014,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,6.0,1,1.0,0,concreto armado,0,4,42.0,0,cedida por otro hogar o institucion,2,1,2,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040101_015525_031_11,015525,031,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,8.0,1,4.0,0,concreto armado,0,3,50.0,0,cedida por otro hogar o institucion,1,1,1,departamento en edificio,ladrillo o bloque de cemento,1,0
040101_015525_062_11,015525,062,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,7.0,1,1.0,2,concreto armado,1,3,25.0,0,alquilada,0,1,2,vivienda en quinta,piedra o sillar con cal o cemento,1,0
040101_015525_094_11,015525,094,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,11.0,1,5.0,3,concreto armado,1,6,55.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040101_015525_124_11,015525,124,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,6.0,1,4.0,0,concreto armado,0,2,19.0,0,alquilada,1,1,2,departamento en edificio,ladrillo o bloque de cemento,1,0
040101_015525_138_11,015525,138,11,040101,04,0401,040101,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,10.0,1,8.0,3,concreto armado,0,3,56.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015554_031_11,015554,031,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,6.0,1,2.0,0,"planchas de calamina, fibra de cemento o similares",0,3,46.0,0,"propia, totalmente pagada",1,1,1,casa independiente,ladrillo o bloque de cemento,0,0
040104_015554_049_11,015554,049,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,8.0,1,3.0,2,concreto armado,0,4,52.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015554_104_11,015554,104,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,6.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,47.0,0,"propia, totalmente pagada",0,1,0,casa independiente,piedra o sillar con cal o cemento,1,0
040104_015554_122_11,015554,122,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,3.0,1,6.0,0,concreto armado,1,3,54.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015554_140_11,015554,140,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,5.0,0,4.0,1,concreto armado,0,4,48.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040104_015554_155_11,015554,155,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,1152.5503,0,6.0,1,1.0,0,concreto armado,0,2,28.0,0,alquilada,1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015559_014_11,015559,014,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,10.0,1,6.0,2,concreto armado,0,4,53.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015559_043_11,015559,043,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,4.0,1,1.0,0,"planchas de calamina, fibra de cemento o similares",0,1,65.0,0,alquilada,0,0,0,casa independiente,piedra o sillar con cal o cemento,1,0
040126_015559_048_11,015559,048,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,11.0,1,4.0,1,concreto armado,0,1,66.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040126_015559_078_11,015559,078,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,10.0,1,3.0,2,concreto armado,0,3,57.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040126_015559_112_11,015559,112,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,3.0,1,3.0,4,concreto armado,0,4,83.0,0,"propia, totalmente pagada",2,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040126_015559_122_11,015559,122,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,10.0,1,4.0,0,concreto armado,0,2,52.0,0,alquilada,0,1,0,departamento en edificio,ladrillo o bloque de cemento,1,0
040126_015559_143_11,015559,143,11,040126,04,0401,040126,sierra sur, de 500 000 a más habitantes,urbana,0,864.4127,0,10.0,1,8.0,7,concreto armado,1,7,53.0,0,"propia, totalmente pagada",2,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_005_11,015586,005,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,1,6.0,1,1.0,0,concreto armado,1,4,33.0,0,cedida por otro hogar o institucion,1,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_024_11,015586,024,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,10.0,1,4.0,0,concreto armado,0,3,50.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_062_11,015586,062,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,10.0,1,4.0,2,concreto armado,1,4,62.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_081_11,015586,081,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,6.0,1,5.0,0,concreto armado,0,4,59.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_100_11,015586,100,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,7.0,1,2.0,0,concreto armado,0,1,26.0,0,cedida por otro hogar o institucion,0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015586_119_11,015586,119,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,5.0,1,2.0,0,concreto armado,0,3,46.0,0,cedida por otro hogar o institucion,1,1,2,casa independiente,ladrillo o bloque de cemento,0,0
040123_015588_003_11,015588,003,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,6.0,1,2.0,0,concreto armado,0,2,30.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040123_015588_020_11,015588,020,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,1,1.0,0,1.0,0,concreto armado,0,1,77.0,1,"propia, totalmente pagada",0,0,0,casa independiente,ladrillo o bloque de cemento,1,0
040123_015588_054_11,015588,054,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,5.0,1,2.0,0,concreto armado,0,2,46.0,0,"propia, totalmente pagada",0,1,2,"vivienda en casa de vecindad (callejon, solar o corralon)",ladrillo o bloque de cemento,1,0
040123_015588_071_11,015588,071,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,1,3.0,1,4.0,0,concreto armado,0,4,55.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040123_015588_088_11,015588,088,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,1,6.0,1,3.0,0,"planchas de calamina, fibra de cemento o similares",1,6,39.0,0,cedida por otro hogar o institucion,3,1,4,casa independiente,ladrillo o bloque de cemento,1,0
040123_015588_105_11,015588,105,11,040123,04,0401,040123,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,1.0,0,2.0,0,"planchas de calamina, fibra de cemento o similares",0,1,83.0,0,"propia, totalmente pagada",0,0,1,casa independiente,piedra o sillar con cal o cemento,1,0
040102_015606_037_11,015606,037,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,10.0,1,6.0,1,concreto armado,0,2,69.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040102_015606_043_11,015606,043,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,6.0,1,6.0,3,concreto armado,0,4,65.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040102_015606_048_11,015606,048,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,4.0,1,1.0,1,concreto armado,0,1,74.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040102_015606_062_11,015606,062,11,040102,04,0401,040102,sierra sur, de 500 000 a más habitantes,urbana,0,252.8132,0,8.0,1,7.0,2,concreto armado,0,4,47.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_018_11,015626,018,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,6.0,1,concreto armado,0,2,71.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_029_11,015626,029,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,4.0,3,concreto armado,0,3,62.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_070_11,015626,070,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,9.0,1,4.0,0,concreto armado,0,1,25.0,0,"propia, totalmente pagada",0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_086_11,015626,086,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,6.0,1,concreto armado,0,3,53.0,0,"propia, totalmente pagada",0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_104_11,015626,104,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,3.0,1,concreto armado,0,4,60.0,0,cedida por otro hogar o institucion,0,1,1,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_116_11,015626,116,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,4.0,2,concreto armado,0,3,71.0,0,"propia, totalmente pagada",0,1,3,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_151_11,015626,151,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,11.0,1,5.0,4,concreto armado,0,5,57.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040112_015626_172_11,015626,172,11,040112,04,0401,040112,sierra sur, de 500 000 a más habitantes,urbana,0,140.8958,0,10.0,1,3.0,0,concreto armado,0,4,56.0,0,alquilada,0,1,1,departamento en edificio,ladrillo o bloque de cemento,1,0
040104_015631_020_11,015631,020,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,8.0,1,4.0,4,"planchas de calamina, fibra de cemento o similares",2,4,44.0,0,"propia, totalmente pagada",0,1,0,casa independiente,ladrillo o bloque de cemento,1,0
040104_015631_057_11,015631,057,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,5.0,1,3.0,0,concreto armado,0,3,38.0,0,cedida por otro hogar o institucion,0,1,2,casa independiente,ladrillo o bloque de cemento,1,0
040104_015631_069_11,015631,069,11,040104,04,0401,040104,sierra sur, de 500 000 a más habitantes,urbana,0,293.7436,0,3.0,1,4.0,0,"planchas de calamina, fibra de cemento o similares",0,2,46.0,0,"propia, totalmente pagada",1,1,2,casa independiente,ladrillo o bloque de cemento,1,0
