hogar_id,conglome,vivienda,hogar,ubigeo,factor_expansion_anual,target_pobreza_monetaria_bin,acceso_internet_hogar_derivado,internet_hogar_enaho,dispositivo_servicio_digital_1,dispositivo_servicio_digital_2,dispositivo_servicio_digital_3,edad_jefe,num_adultos_65_mas,num_ninos_0_5,num_ninos_6_16,sexo_jefe_bin,tam_hogar,al_menos_un_6_16_no_asiste,al_menos_un_6_16_no_matriculado,hogar_con_ninos_no_asisten,hogar_con_ninos_no_matriculados,nivel_educativo_jefe_cat,nivel_educativo_jefe_ord,num_6_16_no_asisten,num_6_16_no_matriculados,al_menos_un_ingreso_laboral_hogar,jefe_con_ingreso_laboral,num_miembros_con_ingreso_laboral,num_perceptores_hogar,acceso_electricidad,usa_combustible_limpio,usa_combustible_precario,combustible_principal_cocina,es_area_rural,estrato_geografico,al_menos_un_enfermedad_4_sem,al_menos_un_sintoma_4_sem,health_no_attention,num_miembros_afiliados_essalud,num_miembros_con_enfermedad_4_sem,num_miembros_con_sintoma_4_sem,num_miembros_sin_atencion_salud,acceso_agua_red,acceso_desague_red,agua_disponible_diaria,agua_potable_reportada,agua_segura_proxy,saneamiento_inadecuado,material_piso_cat,tipo_vivienda,material_pared,material_techo,num_habitaciones,tenencia_vivienda,piso_precario,ingreso_neto_total_hogar,monto_total_transferencias_publicas,monto_total_programas_sociales_alimentarios,monto_total_programas_sociales_no_alimentarios,recibe_programa_social_alimentario,recibe_programa_social_no_alimentario,monto_bono_alimentario,monto_apoyo_ollas_comunes,monto_ingresos_gastos_ollas_comunes,monto_juntos,monto_otras_transferencias_publicas,monto_pension_65,monto_beca_18,monto_bono_gas,monto_bono_electricidad,monto_bono_onp_jubilados,monto_programa_contigo,monto_bono_yanapay
040115_015720_049_11,015720,049,11,040115,286.62036,0,1,conexion a internet,pase,conexion movil post pago control,pase,45.0,0,0,0,1,2,0,0,0,0,superior no universitaria completa,8.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,1,1,1,2,1,2,0,0,0,0,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,38533.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040115_015720_061_11,015720,061,11,040115,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,35.0,0,1,1,1,4,1,0,1,0,secundaria completa,6.0,1,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,0,1,0,3,0,2,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,2.0,"propia, totalmente pagada",0,38671.375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040115_015720_078_11,015720,078,11,040115,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,60.0,0,0,0,0,1,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,0,0,1,otro,0,de 2 000 a 19 999 habitantes,0,1,1,1,0,1,1,0,0,0,0,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",1.0,cedida por otro hogar o institucion,0,13249.068359375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040115_015720_122_11,015720,122,11,040115,286.62036,0,1,conexion a internet,pase,pase,conexion movil prepago,32.0,0,1,1,0,4,1,0,1,0,secundaria incompleta,5.0,1,0,1,1,2,2,1,1,0,gas (balon glp),0,de 2 000 a 19 999 habitantes,1,0,1,0,1,0,1,0,0,0,0,0,0,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,36561.97265625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_130_11,015740,130,11,040207,82.367615,0,1,conexion a internet,pase,pase,conexion movil prepago,24.0,0,2,0,1,4,0,0,0,0,primaria completa,4.0,0,0,0,0,0,2,1,1,0,gas (balon glp),1,area de empadronamiento rural (aer) compuesto,1,1,1,0,2,3,4,1,1,0,0,0,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",4.0,alquilada,0,16150.689453125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_131_11,015740,131,11,040207,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,57.0,0,0,0,1,1,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,1,1,1,0,0,,1,area de empadronamiento rural (aer) compuesto,0,1,0,0,0,1,0,0,0,0,0,0,1,tierra,casa independiente,quincha (caña con barro),caña o estera con torta de barro o cemento,2.0,alquilada,1,20708.353515625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_218_11,015740,218,11,040207,82.367615,0,1,conexion a internet,pase,pase,conexion movil prepago,63.0,0,0,1,0,5,0,0,0,0,sin nivel,1.0,0,0,1,1,3,3,1,0,1,otro,1,area de empadronamiento rural (aer) compuesto,1,1,1,0,5,3,5,1,0,0,0,0,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",4.0,"propia, totalmente pagada",0,31838.53515625,570,570.0,0,1,0,570,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_219_11,015740,219,11,040207,82.367615,1,1,conexion a internet,pase,pase,conexion movil prepago,33.0,0,2,1,1,5,0,0,0,0,secundaria completa,6.0,0,0,0,0,0,1,1,1,0,gas (balon glp),1,area de empadronamiento rural (aer) compuesto,1,1,0,0,1,2,0,1,0,0,1,1,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,5329.30908203125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_220_11,015740,220,11,040207,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,41.0,1,1,2,0,9,0,0,0,0,primaria completa,4.0,0,0,1,0,2,7,1,0,1,otro,1,area de empadronamiento rural (aer) compuesto,1,1,1,0,2,6,6,1,0,0,1,1,0,cemento,casa independiente,"madera (pona, tornillo, etc)","planchas de calamina, fibra de cemento o similares",7.0,"propia, totalmente pagada",0,42997.37109375,3896,1140.0,2756,1,1,1140,0.0,0.0,1225,0,1531,0,0,0,0,0,0
040207_015740_222_11,015740,222,11,040207,82.367615,1,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,61.0,0,0,0,1,4,0,0,0,0,primaria incompleta,3.0,0,0,1,1,3,3,1,0,1,otro,1,area de empadronamiento rural (aer) compuesto,1,1,1,0,2,2,1,0,0,0,1,0,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,25072.626953125,285,285.0,0,1,0,285,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_223_11,015740,223,11,040207,82.367615,0,1,conexion a internet,pase,pase,conexion movil prepago,40.0,0,0,1,1,3,0,0,0,0,secundaria incompleta,5.0,0,0,0,0,0,1,1,1,0,gas (balon glp),1,area de empadronamiento rural (aer) compuesto,0,1,0,0,0,1,0,1,0,0,1,1,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,16365.4365234375,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040207_015740_224_11,015740,224,11,040207,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,conexion movil prepago,51.0,0,2,0,1,5,0,0,0,0,secundaria incompleta,5.0,0,0,1,1,2,2,1,1,0,gas (balon glp),1,area de empadronamiento rural (aer) compuesto,1,1,0,0,1,3,0,1,0,0,1,1,1,cemento,casa independiente,ladrillo o bloque de cemento,"planchas de calamina, fibra de cemento o similares",5.0,cedida por otro hogar o institucion,0,31569.970703125,529,0.0,529,0,1,0,0.0,0.0,0,529,0,0,0,0,0,0,0
040407_015751_006_11,015751,006,11,040407,82.367615,0,1,conexion a internet,conexion fija,conexion movil post pago control,pase,57.0,0,0,1,1,4,0,0,0,0,secundaria completa,6.0,0,0,1,1,2,3,1,1,0,gas (balon glp),0, de 500 a 1 999 habitantes,1,1,0,3,1,1,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,6.0,"propia, totalmente pagada",0,87593.9921875,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040407_015751_020_11,015751,020,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,76.0,2,0,0,1,2,0,0,0,0,secundaria completa,6.0,0,0,1,0,1,2,1,1,0,gas (balon glp),0, de 500 a 1 999 habitantes,1,1,1,0,2,2,1,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,5.0,"propia, totalmente pagada",0,21228.0546875,7400,570.0,6830,1,1,570,0.0,0.0,0,6830,0,0,0,0,0,0,0
040407_015751_026_11,015751,026,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,73.0,2,0,0,1,3,0,0,0,0,superior universitaria incompleta,9.0,0,0,1,1,2,3,1,0,1,leña,0, de 500 a 1 999 habitantes,1,1,1,3,1,3,2,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,5.0,"propia, totalmente pagada",0,35873.5078125,12623,0.0,12623,0,1,0,0.0,0.0,0,12318,0,0,305,0,0,0,0
040407_015751_040_11,015751,040,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,49.0,1,0,1,0,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 a 1 999 habitantes,1,1,0,2,1,2,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,concreto armado,3.0,"propia, totalmente pagada",0,30990.798828125,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040407_015751_047_11,015751,047,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,48.0,0,0,1,0,3,0,0,0,0,secundaria completa,6.0,0,0,1,1,1,1,1,0,1,leña,0, de 500 a 1 999 habitantes,0,1,0,2,0,1,0,1,1,1,1,1,0,"losetas, terrazos o similares",casa independiente,ladrillo o bloque de cemento,caña o estera con torta de barro o cemento,2.0,alquilada,0,40525.64453125,634,0.0,634,0,1,0,0.0,0.0,0,634,0,0,0,0,0,0,0
040407_015751_060_11,015751,060,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,91.0,2,0,0,1,2,0,0,0,0,superior universitaria completa,10.0,0,0,0,0,0,2,1,1,0,gas (balon glp),0, de 500 a 1 999 habitantes,0,0,0,2,0,0,0,1,1,1,1,1,0,cemento,casa independiente,adobe,caña o estera con torta de barro o cemento,5.0,"propia, totalmente pagada",0,37074.88671875,9757,0.0,9757,0,1,0,0.0,0.0,0,9757,0,0,0,0,0,0,0
040407_015751_067_11,015751,067,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,50.0,0,0,0,1,1,0,0,0,0,maestria_doctorado,11.0,0,0,1,1,1,1,1,1,0,gas (balon glp),0, de 500 a 1 999 habitantes,0,0,0,1,0,0,0,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",3.0,"propia, totalmente pagada",0,40107.73046875,5868,0.0,5868,0,1,0,0.0,0.0,0,5868,0,0,0,0,0,0,0
040407_015751_074_11,015751,074,11,040407,82.367615,0,1,conexion a internet,pase,conexion movil post pago control,pase,74.0,1,0,0,1,1,0,0,0,0,primaria completa,4.0,0,0,1,1,1,1,1,0,1,leña,0, de 500 a 1 999 habitantes,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,ladrillo o bloque de cemento,concreto armado,7.0,"propia, totalmente pagada",0,140372.765625,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
040119_015772_013_11,015772,013,11,040119,164.25964,0,0,pase,,,,73.0,2,0,0,0,2,0,0,0,0,primaria incompleta,3.0,0,0,0,0,0,2,0,1,0,gas (balon glp),1,area de empadronamiento rural (aer) simple,1,1,1,0,1,2,1,1,0,1,1,1,0,"madera (pona, tornillo, etc)",casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,14536.16796875,3367,0.0,3367,0,1,0,0.0,0.0,0,0,3062,0,305,0,0,0,0
040119_015772_014_11,015772,014,11,040119,164.25964,0,0,pase,,,,52.0,1,0,1,0,3,0,0,0,0,primaria completa,4.0,0,0,0,0,0,2,0,0,1,otro,1,area de empadronamiento rural (aer) simple,1,1,1,0,2,3,2,1,0,1,1,1,0,tierra,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",1,14032.3544921875,3061,0.0,3061,0,1,0,0.0,0.0,1225,0,1531,0,305,0,0,0,0
040119_015772_016_11,015772,016,11,040119,164.25964,0,1,conexion a internet,pase,pase,conexion movil prepago,57.0,0,0,0,1,1,0,0,0,0,primaria incompleta,3.0,0,0,1,1,1,1,0,1,0,gas (balon glp),1,area de empadronamiento rural (aer) simple,0,1,1,0,0,1,1,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",1.0,"propia, totalmente pagada",0,22519.4921875,285,285.0,0,1,0,285,0.0,0.0,0,0,0,0,0,0,0,0,0
040119_015772_034_11,015772,034,11,040119,164.25964,1,0,pase,,,,48.0,0,0,3,1,5,0,1,0,1,primaria completa,4.0,0,1,0,0,0,2,0,1,0,gas (balon glp),1,area de empadronamiento rural (aer) simple,0,1,1,0,0,5,5,1,1,1,1,1,0,cemento,casa independiente,adobe,"planchas de calamina, fibra de cemento o similares",2.0,"propia, totalmente pagada",0,12751.560546875,1530,0.0,1530,0,1,0,0.0,0.0,1225,0,0,0,305,0,0,0,0
