concept,query_used,candidate_variable,year,survey,period,module_code,module_name,label
area_urbana_rural,dominio,estrato,2011,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),291-Modulo85,"Gobernabilidad, Democracia y Transparencia",Estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo01,Características de la Vivienda y del Hogar,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo02,Características de los Miembros del Hogar,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo03,Educación,Estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo04,Salud,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo05,Empleo e Ingresos,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo08,Instituciones Beneficas,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo09,Mantenimiento de la Vivienda,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo10,Transportes y Comunicaciones,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo11,Servicios a la Vivienda,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo13,Vestido y Calzado,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo15,Gastos de Transferencias,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo17,Otros Bienes y Servicios,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo22,Producción Agrícola,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo23,Subproductos Agricolas,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo24,Producción Forestal,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo25,Gastos en Actividades Agricolas y/o Forestales,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo26,Producción Pecuaria,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo27,Subproductos Pecuarios,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo28,Gastos en Actividades Pecuarias,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo37,Programas Sociales  (Miembros del Hogar),estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo77,Ingresos del Trabajador Independiente,estrato
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo84,Participación Ciudadana,estrato geografico
area_urbana_rural,dominio,estrato,2012,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),324-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo01,Características de la Vivienda y del Hogar,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo02,Características de los Miembros del Hogar,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo03,Educación,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo04,Salud,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo05,Empleo e Ingresos,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo08,Instituciones Beneficas,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo09,Mantenimiento de la Vivienda,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo10,Transportes y Comunicaciones,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo11,Servicios a la Vivienda,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo13,Vestido y Calzado,estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo15,Gastos de Transferencias,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo17,Otros Bienes y Servicios,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo22,Producción Agrícola,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo23,Subproductos Agricolas,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo24,Producción Forestal,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo25,Gastos en Actividades Agricolas y/o Forestales,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo26,Producción Pecuaria,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo27,Subproductos Pecuarios,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo28,Gastos en Actividades Pecuarias,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo34,Sumarias ( Variables Calculadas ),estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo37,Programas Sociales  (Miembros del Hogar),estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo77,Ingresos del Trabajador Independiente,estrato
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo84,Participación Ciudadana,estrato geografico
area_urbana_rural,dominio,estrato,2013,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),404-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo01,Características de la Vivienda y del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo03,Educación,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo04,Salud,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo05,Empleo e Ingresos,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo08,Instituciones Beneficas,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo09,Mantenimiento de la Vivienda,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo10,Transportes y Comunicaciones,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo11,Servicios a la Vivienda,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo13,Vestido y Calzado,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo15,Gastos de Transferencias,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo17,Otros Bienes y Servicios,estrato
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo22,Producción Agrícola,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo23,Subproductos Agricolas,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo24,Producción Forestal,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo25,Gastos en Actividades Agricolas y/o Forestales,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo26,Producción Pecuaria,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo27,Subproductos Pecuarios,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo28,Gastos en Actividades Pecuarias,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo34,Sumarias ( Variables Calculadas ),estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo37,Programas Sociales  (Miembros del Hogar),estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo77,Ingresos del Trabajador Independiente,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo84,Participación Ciudadana,estrato geográfico
area_urbana_rural,dominio,estrato,2014,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),440-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo01,Características de la Vivienda y del Hogar,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo03,Educación,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo04,Salud,Estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo08,Instituciones Beneficas,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo09,Mantenimiento de la Vivienda,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo10,Transportes y Comunicaciones,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo11,Servicios a la Vivienda,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo13,Vestido y Calzado,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo15,Gastos de Transferencias,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo17,Otros Bienes y Servicios,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo22,Producción Agrícola,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo23,Subproductos Agricolas,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo24,Producción Forestal,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo25,Gastos en Actividades Agricolas y/o Forestales,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo26,Producción Pecuaria,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo27,Subproductos Pecuarios,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo28,Gastos en Actividades Pecuarias,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo34,Sumarias ( Variables Calculadas ),estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo37,Programas Sociales  (Miembros del Hogar),estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo77,Ingresos del Trabajador Independiente,estrato
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo84,Participación Ciudadana,estrato geográfico
area_urbana_rural,dominio,estrato,2015,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),498-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo01,Características de la Vivienda y del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo03,Educación,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo04,Salud,Estrato Geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo08,Instituciones Beneficas,estrato geográfcio
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo09,Mantenimiento de la Vivienda,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo10,Transportes y Comunicaciones,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo11,Servicios a la Vivienda,estrato geográfcio
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato geográfcio
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo13,Vestido y Calzado,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo15,Gastos de Transferencias,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo17,Otros Bienes y Servicios,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo34,Sumarias ( Variables Calculadas ),estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo37,Programas Sociales  (Miembros del Hogar),estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo77,Ingresos del Trabajador Independiente,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo84,Participación Ciudadana,estrato geográfico
area_urbana_rural,dominio,estrato,2016,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),546-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo01,Características de la Vivienda y del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo03,Educación,Estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo04,Salud,Estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo08,Instituciones Beneficas,estrato geográfcio
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo09,Mantenimiento de la Vivienda,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo10,Transportes y Comunicaciones,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo11,Servicios a la Vivienda,estrato geográfcio
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato geográfcio
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo13,Vestido y Calzado,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo15,Gastos de Transferencias,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo17,Otros Bienes y Servicios,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo18,Equipamiento del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo37,Programas Sociales  (Miembros del Hogar),estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo34,Sumarias ( Variables Calculadas ),estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo77,Ingresos del Trabajador Independiente,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo78,Bienes y Servicios de Cuidados Personales,estrato geográfico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo84,Participación Ciudadana,estrato geografico
area_urbana_rural,dominio,estrato,2017,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),603-Modulo85,"Gobernabilidad, Democracia y Transparencia",estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo01,Características de la Vivienda y del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo02,Características de los Miembros del Hogar,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo03,Educación,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo04,Salud,Estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo05,Empleo e Ingresos,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo08,Instituciones Beneficas,estrato geográfcio
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo09,Mantenimiento de la Vivienda,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo10,Transportes y Comunicaciones,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo11,Servicios a la Vivienda,estrato geográfcio
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo12,"Esparcimiento , Diversion y Servicios de Cultura",estrato geográfcio
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo07,Gastos en Alimentos y Bebidas (Módulo 601),estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo13,Vestido y Calzado,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo15,Gastos de Transferencias,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo16,Muebles y Enseres,estrato geográfico
area_urbana_rural,dominio,estrato,2018,Condiciones de Vida y Pobreza - ENAHO,Anual - (Ene-Dic),634-Modulo17,Otros Bienes y Servicios,estrato geográfico
