survey,category,year,period,module_code,module_name,variable,label,values,concept,query,matched_annual_enaho_2023
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5563f,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: remesas de otros hogares?","{""1"": ""empresa de transf. de fondo (etf)"", ""2"": ""bancos"", ""3"": ""asoc. y coop. de japon"", ""4"": ""servicio postal, agencia de viajes"", ""5"": ""familiares, amigos o personas que viajan"", ""6"": ""otro""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5563g,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: remesas de otros hogares?","{""1"": ""vivienda"", ""2"": ""ahorros"", ""3"": ""gastos del hogar (alimento, vestido,etc.)"", ""4"": ""educacion"", ""6"": ""otro""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5564a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension de jubilacion/cesa","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5564b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension de jubilacion/cesa","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5564c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension de jubilacion/cesa",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5564d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension de jubilacion/cesa","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5564e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension de jubilacion/cesa",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5565a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension por viudez, orfand","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5565b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension por viudez, orfand","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5565c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension por viudez, orfand",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5565d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension por viudez, orfand","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5565e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: pension por viudez, orfand",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5566a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencia del programa","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5566b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencia del programa","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5566c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencia del programa",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5566d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencia del programa","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5566e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencia del programa",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5567a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencias del program","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5567b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencias del program","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5567c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencias del program",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5567d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencias del program","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5567e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: transferencias del program",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5568a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de la","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5568b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de in","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5568c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de in",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5568d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de in","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5568e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de in",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5569a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de ho","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5569b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de ho","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5569c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de ho",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5569d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de ho","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p5569e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: otras transferencias de ho",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55610a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa beca 18?","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55610b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa beca 18? - frecue","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55610c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa beca 18? - del pa",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55610d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa beca 18? - frecue","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55610e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa beca 18? - del ex",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55611a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa bono gas (fise)?","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55611b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa bono gas (fise)?","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55611c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa bono gas (fise)?",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55611d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa bono gas (fise)?","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55611e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa bono gas (fise)?",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55612a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa por servicio mili","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55612b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa por servicio mili","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55612c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa por servicio mili",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55612d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa por servicio mili","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55612e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: programa por servicio mili",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55613a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: beneficio por profesor con","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55613b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: beneficio por profesor con","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55613c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: beneficio por profesor con",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55613d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: beneficio por profesor con","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55613e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: beneficio por profesor con",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55614a,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: propina de la escuela de l","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55614b,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: propina de la escuela de l","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55614c,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: propina de la escuela de l",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55614d,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: propina de la escuela de l","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55614e,"en los ultimos 6 meses, ¿recibio ud. ingresos por ..: propina de la escuela de l",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55620a,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono electricidad?","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55620b,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono electricidad? frecu","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55620c,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono electricidad?- del",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55620d,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono electricidad - frecu","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55620e,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono electricidad  - del",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55621a,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono niño universal?","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55621b,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono niño universal? fre","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55621c,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono niño universal?- de",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55621d,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono niño universal?- fre","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55621e,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono niño universal? - d",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55622a,"en los ultimos 6 meses,  ¿recibio ud., ingresos por ...: bono onp para jubilados","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55622b,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono onp para jubilados?","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55622c,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono onp para jubilados?",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55622d,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono onp para jubilados?","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55622e,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: bono onp para jubilados?",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55623a,"en los ultimos 6 meses, ¿recibio ud., ingresos por ...: programa social contigo","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55623b,"en los ultimos 6 meses,recibio ud., ingresos por ...: programa social contigo (f","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55623c,"en los ultimos 6 meses,recibio ud., ingresos por ...: programa social contigo (m",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55623d,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: programa social contigo (","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55623e,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: programa social contigo (",,num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55624a,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono yanapay","{""1"": ""si"", ""2"": ""no""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55624b,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono yanapay (frecuencia)","{""1"": ""diario"", ""2"": ""semanal"", ""3"": ""quincenal"", ""4"": ""mensual"", ""5"": ""bimestral"", ""6"": ""trimestral"", ""7"": ""semestral"", ""8"": ""anual""}",num_perceptores,ingreso,True
Condiciones de Vida y Pobreza - ENAHO,ENAHO Actualizada,2023,Anual - (Ene-Dic),906-Modulo05,Empleo e Ingresos,p55624c,"en los ultimos 6 meses,¿recibio ud., ingresos por ...: bono yanapay (monto en s/",,num_perceptores,ingreso,True
