feature_set,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_sin_leakage,XGBoost,smote,0.3,0.5269454123112659,0.42630248978075064,0.46795876663689756,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,smote,0.35,0.4835075493612079,0.4553176183185192,0.4660026680762163,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,smote,0.4,0.4449477351916376,0.4680989407538899,0.4530459549665137,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,smote,0.45,0.36736353077816497,0.4617351994851995,0.4057680592284004,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,smote,0.5,0.3049941927990708,0.45331012118108893,0.36142118893862524,0.8303902793662615,0.4541247344827558
top20_sin_leakage,XGBoost,weighted,0.2,0.7390243902439024,0.31734997029114675,0.44385925621219735,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.25,0.7101045296167248,0.3411946903815455,0.4603977084131701,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.3,0.6765389082462253,0.362602495543672,0.4710243303463642,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.35,0.6522648083623693,0.375856645247831,0.47583606233338854,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.4,0.613588850174216,0.38587537403910643,0.47251038997251477,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.45,0.570034843205575,0.39455581053278527,0.46565524194310803,0.8267202170385936,0.4317730028866359
top20_sin_leakage,XGBoost,weighted,0.5,0.5364692218350755,0.4116643937918047,0.4646966855487727,0.8267202170385936,0.4317730028866359
top20_sin_leakage_plus_fe,LightGBM,smote,0.2,0.6284552845528456,0.35825115429548504,0.45484150647723726,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.25,0.5850174216027875,0.377420135312316,0.45671369600471773,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.3,0.5365853658536586,0.3864319437968174,0.4474329149231459,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.35,0.48304297328687573,0.39358569679310945,0.4317991910752218,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.4,0.4734030197444832,0.4171469467422623,0.440217326533116,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.45,0.43449477351916377,0.426120616162507,0.42540084571628983,0.8208088411309413,0.4153555108725128
top20_sin_leakage_plus_fe,LightGBM,smote,0.5,0.37630662020905925,0.41788457460402045,0.3916886590820293,0.8208088411309413,0.4153555108725128
