feature_set,fold,model,strategy,threshold,recall,precision,f1,roc_auc,pr_auc
top20_full,3,RandomForest,weighted,0.4,0.7804878048780488,0.2601626016260163,0.3902439024390244,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,weighted,0.45,0.7560975609756098,0.29523809523809524,0.4246575342465753,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,weighted,0.5,0.7317073170731707,0.35714285714285715,0.48,0.8317817911003538,0.5232585843135961
top20_full,3,RandomForest,smote,0.2,0.9024390243902439,0.20218579234972678,0.33035714285714285,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.25,0.8536585365853658,0.21341463414634146,0.34146341463414637,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.3,0.8048780487804879,0.22758620689655173,0.3548387096774194,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.35,0.8048780487804879,0.25190839694656486,0.38372093023255816,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.4,0.7560975609756098,0.2818181818181818,0.4105960264900662,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.45,0.7560975609756098,0.34444444444444444,0.4732824427480916,0.8174455408676224,0.4793638185345934
top20_full,3,RandomForest,smote,0.5,0.6585365853658537,0.391304347826087,0.4909090909090909,0.8174455408676224,0.4793638185345934
top20_full,3,XGBoost,weighted,0.2,0.7073170731707317,0.3717948717948718,0.48739495798319327,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.25,0.6341463414634146,0.3880597014925373,0.48148148148148145,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.3,0.6341463414634146,0.40625,0.49523809523809526,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.35,0.5853658536585366,0.4,0.4752475247524752,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.4,0.5853658536585366,0.4067796610169492,0.48,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.45,0.5853658536585366,0.42857142857142855,0.4948453608247423,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,weighted,0.5,0.5365853658536586,0.4489795918367347,0.4888888888888889,0.8377397132749954,0.49437530150439735
top20_full,3,XGBoost,smote,0.2,0.6341463414634146,0.4,0.49056603773584906,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.25,0.5853658536585366,0.42105263157894735,0.4897959183673469,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.3,0.5853658536585366,0.4528301886792453,0.5106382978723404,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.35,0.5609756097560976,0.4791666666666667,0.5168539325842697,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.4,0.5121951219512195,0.5,0.5060240963855421,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.45,0.4634146341463415,0.48717948717948717,0.475,0.8267547942654999,0.47293337857136397
top20_full,3,XGBoost,smote,0.5,0.43902439024390244,0.4864864864864865,0.46153846153846156,0.8267547942654999,0.47293337857136397
top20_full,3,LightGBM,weighted,0.2,0.7560975609756098,0.36904761904761907,0.496,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.25,0.7560975609756098,0.3875,0.512396694214876,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.3,0.6585365853658537,0.38571428571428573,0.4864864864864865,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.35,0.6585365853658537,0.39705882352941174,0.4954128440366973,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.4,0.5365853658536586,0.39285714285714285,0.4536082474226804,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.45,0.5121951219512195,0.40384615384615385,0.45161290322580644,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,weighted,0.5,0.5121951219512195,0.40384615384615385,0.45161290322580644,0.8319679761683113,0.4743408567759748
top20_full,3,LightGBM,smote,0.2,0.6341463414634146,0.3880597014925373,0.48148148148148145,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.25,0.6097560975609756,0.43103448275862066,0.5050505050505051,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.3,0.5853658536585366,0.43636363636363634,0.5,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.35,0.5121951219512195,0.4375,0.47191011235955055,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.4,0.5121951219512195,0.4666666666666667,0.4883720930232558,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.45,0.5121951219512195,0.4883720930232558,0.5,0.8244274809160306,0.5016278560462559
top20_full,3,LightGBM,smote,0.5,0.43902439024390244,0.5,0.4675324675324675,0.8244274809160306,0.5016278560462559
top20_full,4,Logistic,weighted,0.2,0.9512195121951219,0.23636363636363636,0.3786407766990291,0.8595233662260287,0.5304503713380359
top20_full,4,Logistic,weighted,0.25,0.926829268292683,0.2585034013605442,0.40425531914893614,0.8595233662260287,0.5304503713380359
top20_full,4,Logistic,weighted,0.3,0.8780487804878049,0.2706766917293233,0.41379310344827586,0.8595233662260287,0.5304503713380359
